gmt_create,predict_type,predict_status,exec_time_seconds,groupId,prompt_length,negative_prompt_length,num_images_per_prompt,num_inference_steps,checkpoint_model_version_id,num_lora,source_row,source_date,task_pool_id,task_index,task_uid,compute_multiplier,memory_multiplier,semantic_class,warning,requested_model,resolved_model,latency_ms,prompt_tokens,completion_tokens,total_tokens,attempts,response_sha256,q_count,q_data,q_llm,vram_base_gb,vram_requirement_gb_simulated,vram_value_classification
2024-11-28 23:24:14,TXT_2_IMG,SUCCEED,22.0,G0264,11.0,26.0,1.0,30.0,M0026,0,13093,2024-11-28,3,96,pool03-task096,1.5,1.2,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,935.8170829946176,174,48,222,1,89460b8f9f1e83c0741634b57b8cf754d68618d3247c8da9e8c127eb09a56e63,1.0,0.8641005498821681,0.7263922518159807,0.1625,0.195,simulated_vbase_times_deepseek_multiplier
2024-11-28 23:43:12,TXT_2_IMG,SUCCEED,27.0,G2202,57.0,26.0,2.0,30.0,M0000,0,13163,2024-11-28,3,97,pool03-task097,2.5,2.0,TXT_2_IMG,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1152.0979169290513,174,55,229,1,310909b4ca692a00fde0f38eacf0cee134f47c1026f23e6293b469d9104f5760,1.0,1.0604870384917517,1.2106537530266344,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-11-28 23:50:51,TXT_2_IMG,SUCCEED,20.0,G2237,62.0,26.0,1.0,30.0,M0002,0,13197,2024-11-28,3,98,pool03-task098,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,941.1382499383762,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.7855459544383346,0.9685230024213075,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-28 23:59:18,TXT_2_IMG,SUCCEED,23.0,G2243,19.0,26.0,1.0,30.0,M0004,0,13215,2024-11-28,3,99,pool03-task099,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,871.4640829712152,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.9033778476040848,0.9685230024213075,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-03 00:03:19,TXT_2_IMG,SUCCEED,11.0,G3047,59.0,26.0,1.0,30.0,M0002,0,17796,2024-12-03,4,0,pool04-task000,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,1203.005458926782,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.3193960511033682,0.9469696969696969,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-03 00:12:56,TXT_2_IMG,SUCCEED,17.0,G3053,51.0,26.0,8.0,30.0,M0002,0,17841,2024-12-03,4,1,pool04-task001,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1023.8333750749008,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,0.4936120789779327,1.183712121212121,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-03 00:27:49,IMG_2_IMG,SUCCEED,25.0,G0263,54.0,0.0,1.0,30.0,M0001,0,17921,2024-12-03,4,2,pool04-task002,2.0,1.5,image_editing,IMG_2_IMG with 30 steps; moderate compute demand.,deepseek-chat,deepseek-v4-flash,1158.6912089260295,173,57,230,1,9e6e050ef3ef1bf143fd9a04fa231fed6a04d1f2f1e1aaca6384b94f7e523e0a,1.0,0.7259001161440186,0.9469696969696969,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-03 00:28:39,IMG_2_IMG,SUCCEED,26.0,G0263,51.0,0.0,1.0,30.0,M0001,0,17928,2024-12-03,4,3,pool04-task003,1.5,1.5,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1040.4511250089854,173,57,230,1,17c6264b39e76891ec0d4f12e93077ec59b0208f2d3d3bb2824d5008f8325ba4,1.0,0.7549361207897793,0.7102272727272727,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-03 00:31:55,TXT_2_IMG,SUCCEED,16.0,G3062,16.0,26.0,1.0,30.0,M0004,0,17948,2024-12-03,4,4,pool04-task004,1.5,1.2,image_generation,Standard text-to-image task.,deepseek-chat,deepseek-v4-flash,913.5141250444576,174,48,222,1,9a792016e1746d976be521c0840021b2659b44e3aff7bc0bfb0e162c868bca95,1.0,0.4645760743321719,0.7102272727272727,0.1625,0.195,simulated_vbase_times_deepseek_multiplier
2024-12-03 00:33:53,TXT_2_IMG,SUCCEED,16.0,G2819,52.0,26.0,4.0,30.0,M0002,0,17961,2024-12-03,4,5,pool04-task005,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1340.5547919683158,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,0.4645760743321719,1.183712121212121,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-03 00:40:30,TXT_2_IMG,SUCCEED,18.0,G3081,47.0,26.0,1.0,30.0,M0002,0,18010,2024-12-03,4,6,pool04-task006,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,863.1397499702871,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.5226480836236934,0.9469696969696969,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-03 00:41:00,IMG_2_IMG,SUCCEED,34.0,G0263,70.0,0.0,1.0,30.0,M0001,0,18013,2024-12-03,4,7,pool04-task007,2.0,2.5,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,965.310125029646,173,57,230,1,a5eea40917a0a58b7980aec4d7e37609a9fbec74a3df7a13756eced6858d0a98,1.0,0.9872241579558654,0.9469696969696969,0.1625,0.40625,simulated_vbase_times_deepseek_multiplier
2024-12-03 00:44:52,TXT_2_IMG,SUCCEED,33.0,G1397,22.0,26.0,1.0,30.0,M0007,0,18054,2024-12-03,4,8,pool04-task008,1.5,1.2,image_generation,Standard text-to-image task.,deepseek-chat,deepseek-v4-flash,1067.07925000228,174,48,222,1,9a792016e1746d976be521c0840021b2659b44e3aff7bc0bfb0e162c868bca95,1.0,0.9581881533101045,0.7102272727272727,0.1625,0.195,simulated_vbase_times_deepseek_multiplier
2024-12-03 00:45:11,TXT_2_IMG,SUCCEED,35.0,G3087,71.0,0.0,1.0,30.0,M0004,0,18058,2024-12-03,4,9,pool04-task009,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,1024.5659169740975,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,1.016260162601626,0.9469696969696969,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-03 00:48:55,TXT_2_IMG,SUCCEED,21.0,G3073,44.0,26.0,4.0,30.0,M0006,0,18089,2024-12-03,4,10,pool04-task010,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1017.0869160210714,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,0.6097560975609756,1.183712121212121,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-03 00:53:39,TXT_2_IMG,SUCCEED,17.0,G2212,56.0,26.0,2.0,30.0,M0002,0,18123,2024-12-03,4,11,pool04-task011,2.0,1.5,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,963.86458305642,174,52,226,1,18f134c215e42cae2448dc63935c1edeec087f665dedd6e54fdf3aa90981f6ce,1.0,0.4936120789779327,0.9469696969696969,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-03 00:54:12,IMG_2_IMG,SUCCEED,32.0,G2914,12.0,0.0,1.0,30.0,M0001,0,18129,2024-12-03,4,12,pool04-task012,1.5,1.5,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1232.487833010964,173,57,230,1,17c6264b39e76891ec0d4f12e93077ec59b0208f2d3d3bb2824d5008f8325ba4,1.0,0.9291521486643438,0.7102272727272727,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-03 00:55:47,IMG_2_IMG,SUCCEED,27.0,G0263,56.0,0.0,1.0,30.0,M0001,0,18138,2024-12-03,4,13,pool04-task013,1.5,1.5,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1185.3879999835044,173,57,230,1,17c6264b39e76891ec0d4f12e93077ec59b0208f2d3d3bb2824d5008f8325ba4,1.0,0.7839721254355401,0.7102272727272727,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-03 00:56:18,TXT_2_IMG,SUCCEED,38.0,G3089,4.0,26.0,1.0,30.0,M0038,1,18144,2024-12-03,4,14,pool04-task014,1.5,1.2,image_generation,"Single LoRA, moderate steps.",deepseek-chat,deepseek-v4-flash,996.1492500733584,174,49,223,1,11477db4d0e9c30cab938bb2294b8c3c8cdde2d1b41caa06bea9694d5e29180c,1.0,1.1033681765389083,0.7102272727272727,0.1625,0.195,simulated_vbase_times_deepseek_multiplier
2024-12-03 01:00:52,INPAINTING,SUCCEED,41.0,G0263,51.0,0.0,1.0,30.0,M0001,0,18165,2024-12-03,4,15,pool04-task015,2.0,2.5,image_editing,Inpainting with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1134.6068340353668,172,55,227,1,eae38411cddb28a808ab12e541fce628a77ccf7ad070a4553eeeed2477eab4c6,1.0,1.1904761904761905,0.9469696969696969,0.1625,0.40625,simulated_vbase_times_deepseek_multiplier
2024-12-03 01:07:30,TXT_2_IMG,SUCCEED,22.0,G3097,7.0,26.0,1.0,30.0,M0004,0,18181,2024-12-03,4,16,pool04-task016,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,861.0286670736969,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.6387921022067364,0.9469696969696969,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-03 01:14:48,TXT_2_IMG,SUCCEED,42.0,G3104,66.0,26.0,8.0,40.0,M0001,0,18207,2024-12-03,4,17,pool04-task017,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1128.584999940358,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,1.2195121951219512,1.183712121212121,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-03 01:18:58,TXT_2_IMG,SUCCEED,29.0,G3104,54.0,26.0,8.0,30.0,M0004,0,18227,2024-12-03,4,18,pool04-task018,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1084.8662499338388,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,0.8420441347270616,1.183712121212121,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-03 01:24:14,TXT_2_IMG,SUCCEED,32.0,G3071,50.0,26.0,8.0,30.0,M0002,0,18250,2024-12-03,4,19,pool04-task019,2.5,2.0,TXT_2_IMG,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1247.5090000079945,174,55,229,1,310909b4ca692a00fde0f38eacf0cee134f47c1026f23e6293b469d9104f5760,1.0,0.9291521486643438,1.183712121212121,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-03 01:40:33,IMG_2_IMG,SUCCEED,33.0,G2914,13.0,0.0,1.0,30.0,M0001,0,18290,2024-12-03,4,20,pool04-task020,2.0,2.5,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1271.564833004959,173,57,230,1,a5eea40917a0a58b7980aec4d7e37609a9fbec74a3df7a13756eced6858d0a98,1.0,0.9581881533101045,0.9469696969696969,0.1625,0.40625,simulated_vbase_times_deepseek_multiplier
2024-12-03 01:41:47,IMG_2_IMG,SUCCEED,16.0,G2650,86.0,17.0,1.0,30.0,M0026,0,18292,2024-12-03,4,21,pool04-task021,2.0,2.5,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1159.857791964896,173,57,230,1,a5eea40917a0a58b7980aec4d7e37609a9fbec74a3df7a13756eced6858d0a98,1.0,0.4645760743321719,0.9469696969696969,0.1625,0.40625,simulated_vbase_times_deepseek_multiplier
2024-12-03 02:09:12,IMG_2_IMG,SUCCEED,12.0,G3124,20.0,28.0,1.0,30.0,M0004,0,18347,2024-12-03,4,22,pool04-task022,1.5,1.5,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1032.0782919880005,173,57,230,1,17c6264b39e76891ec0d4f12e93077ec59b0208f2d3d3bb2824d5008f8325ba4,1.0,0.34843205574912894,0.7102272727272727,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-03 02:31:27,TXT_2_IMG,SUCCEED,22.0,G3137,39.0,26.0,1.0,30.0,M0002,0,18413,2024-12-03,4,23,pool04-task023,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,1010.7971250545232,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.6387921022067364,0.9469696969696969,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-03 02:38:13,TXT_2_IMG,SUCCEED,47.0,G3139,42.0,26.0,1.0,30.0,M0011,0,18429,2024-12-03,4,24,pool04-task024,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,904.4588750693948,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,1.364692218350755,0.9469696969696969,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-03 02:42:37,TXT_2_IMG,SUCCEED,29.0,G3140,53.0,26.0,1.0,30.0,M0014,0,18441,2024-12-03,4,25,pool04-task025,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,981.351084075868,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.8420441347270616,0.9469696969696969,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-03 03:07:40,TXT_2_IMG,SUCCEED,23.0,G3140,64.0,26.0,2.0,30.0,M0002,0,18514,2024-12-03,4,26,pool04-task026,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1014.8894999874756,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,0.6678281068524972,1.183712121212121,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-03 03:08:35,TXT_2_IMG,SUCCEED,13.0,G3154,55.0,26.0,1.0,30.0,M0002,0,18520,2024-12-03,4,27,pool04-task027,2.0,1.5,TXT_2_IMG,Standard text-to-image task.,deepseek-chat,deepseek-v4-flash,819.7442089440301,174,51,225,1,55fbbada13e964fb050c9d55189056fed3a2fa963b0485fa7d10af3951d3ec9c,1.0,0.37746806039488967,0.9469696969696969,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-03 03:18:34,TXT_2_IMG,SUCCEED,28.0,G3141,59.0,26.0,1.0,30.0,M0021,1,18581,2024-12-03,4,28,pool04-task028,2.5,2.0,image_generation,Moderate resource demand due to 30 steps and LoRA.,deepseek-chat,deepseek-v4-flash,978.2351671019568,174,55,229,1,b051dc4ef9f73cfb64aed70c009397586d2e06d795b55ddaf73f446db9720ce9,1.0,0.8130081300813009,1.183712121212121,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-03 03:23:07,TXT_2_IMG,SUCCEED,38.0,G3140,5.0,26.0,2.0,40.0,M0001,0,18601,2024-12-03,4,29,pool04-task029,2.0,1.5,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1012.5014580553398,174,52,226,1,18f134c215e42cae2448dc63935c1edeec087f665dedd6e54fdf3aa90981f6ce,1.0,1.1033681765389083,0.9469696969696969,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-03 03:23:14,TXT_2_IMG,SUCCEED,25.0,G3140,49.0,26.0,2.0,30.0,M0006,0,18604,2024-12-03,4,30,pool04-task030,2.0,1.5,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1028.3415840240195,174,52,226,1,18f134c215e42cae2448dc63935c1edeec087f665dedd6e54fdf3aa90981f6ce,1.0,0.7259001161440186,0.9469696969696969,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-03 03:31:07,IMG_2_IMG,SUCCEED,23.0,G3164,28.0,0.0,1.0,30.0,M0036,0,18631,2024-12-03,4,31,pool04-task031,1.5,1.5,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1300.312666920945,173,57,230,1,17c6264b39e76891ec0d4f12e93077ec59b0208f2d3d3bb2824d5008f8325ba4,1.0,0.6678281068524972,0.7102272727272727,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-03 03:37:01,TXT_2_IMG,SUCCEED,15.0,G3157,33.0,26.0,1.0,30.0,M0002,0,18660,2024-12-03,4,32,pool04-task032,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,1148.625124944374,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.4355400696864112,0.9469696969696969,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-03 03:37:51,IMG_2_IMG,SUCCEED,91.0,G0432,52.0,0.0,1.0,30.0,M0003,1,18664,2024-12-03,4,33,pool04-task033,2.0,1.5,image_editing,IMG_2_IMG with 30 steps; moderate compute demand.,deepseek-chat,deepseek-v4-flash,1219.8106250725689,173,57,230,1,9e6e050ef3ef1bf143fd9a04fa231fed6a04d1f2f1e1aaca6384b94f7e523e0a,1.0,2.642276422764228,0.9469696969696969,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-03 03:45:29,IMG_2_IMG,SUCCEED,22.0,G2861,20.0,26.0,1.0,30.0,M0004,0,18695,2024-12-03,4,34,pool04-task034,1.5,1.5,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1111.2932079704478,173,57,230,1,17c6264b39e76891ec0d4f12e93077ec59b0208f2d3d3bb2824d5008f8325ba4,1.0,0.6387921022067364,0.7102272727272727,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-03 04:16:45,IMG_2_IMG,SUCCEED,48.0,G0432,52.0,0.0,1.0,30.0,M0003,1,18746,2024-12-03,4,35,pool04-task035,2.0,1.5,image_editing,IMG_2_IMG with 30 steps; moderate compute demand.,deepseek-chat,deepseek-v4-flash,1084.8130830563605,173,57,230,1,9e6e050ef3ef1bf143fd9a04fa231fed6a04d1f2f1e1aaca6384b94f7e523e0a,1.0,1.3937282229965158,0.9469696969696969,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-03 04:38:34,TXT_2_IMG,SUCCEED,10.0,G3182,81.0,26.0,1.0,30.0,M0002,0,18763,2024-12-03,4,36,pool04-task036,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,867.028042091988,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.29036004645760743,0.9469696969696969,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-03 05:04:07,IMG_2_IMG,SUCCEED,30.0,G1397,72.0,26.0,8.0,30.0,M0007,0,18785,2024-12-03,4,37,pool04-task037,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,924.64966699481,173,52,225,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,0.8710801393728224,1.183712121212121,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-03 05:18:17,IMG_2_IMG,SUCCEED,10.0,G1397,247.0,26.0,1.0,30.0,M0007,0,18797,2024-12-03,4,38,pool04-task038,2.5,2.0,image_editing,High compute demand due to img2img with 30 steps.,deepseek-chat,deepseek-v4-flash,1066.2533750291914,173,56,229,1,e3a2cc45e2a10da7428fde4a95a1569396b1f48e773a4098fc7791ceb8119049,1.0,0.29036004645760743,1.183712121212121,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-03 05:21:45,TXT_2_IMG,SUCCEED,11.0,G1397,248.0,26.0,1.0,30.0,M0034,0,18804,2024-12-03,4,39,pool04-task039,2.5,2.0,TXT_2_IMG,High prompt length and steps increase compute demand.,deepseek-chat,deepseek-v4-flash,1014.1473329858854,174,54,228,1,f7178ec63aec4174674702f39290ab1f88dbcd4889b378b585dc7743aaea0608,1.0,0.3193960511033682,1.183712121212121,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-03 05:23:45,TXT_2_IMG,SUCCEED,20.0,G3189,63.0,26.0,1.0,30.0,M0010,0,18809,2024-12-03,4,40,pool04-task040,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,910.350624937564,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.5807200929152149,0.9469696969696969,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-03 07:13:21,TXT_2_IMG,SUCCEED,18.0,G3195,50.0,26.0,4.0,30.0,M0006,0,18852,2024-12-03,4,41,pool04-task041,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1200.1781249418857,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,0.5226480836236934,1.183712121212121,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-03 08:30:49,TXT_2_IMG,SUCCEED,15.0,G0535,35.0,26.0,1.0,30.0,M0002,0,18853,2024-12-03,4,42,pool04-task042,2.0,1.5,TXT_2_IMG,Standard text-to-image task.,deepseek-chat,deepseek-v4-flash,1025.968541041948,174,51,225,1,55fbbada13e964fb050c9d55189056fed3a2fa963b0485fa7d10af3951d3ec9c,1.0,0.4355400696864112,0.9469696969696969,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-12-03 16:32:38,TXT_2_IMG,SUCCEED,25.0,G1433,57.0,26.0,1.0,30.0,M0010,0,18894,2024-12-03,4,43,pool04-task043,2.0,2.5,image_generation,High resource demand due to 30 steps and moderate prompt length.,deepseek-chat,deepseek-v4-flash,966.0684169502928,174,55,229,1,f42c5b8672950336a91ea80168076c6a4d0d26b23afb1e5727882074d29921b7,1.0,0.7259001161440186,0.9469696969696969,0.1625,0.40625,simulated_vbase_times_deepseek_multiplier
2024-12-03 16:43:26,TXT_2_IMG,SUCCEED,122.0,G0146,92.0,0.0,8.0,30.0,M0003,1,18922,2024-12-03,4,44,pool04-task044,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1196.7659579822794,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,3.542392566782811,1.183712121212121,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-03 16:43:34,TXT_2_IMG,SUCCEED,135.0,G0146,211.0,0.0,8.0,30.0,M0003,1,18924,2024-12-03,4,45,pool04-task045,3.2,2.5,image_generation,High step count and image count increase resource demand.,deepseek-chat,deepseek-v4-flash,1143.853500019759,174,52,226,1,50b7a2f9d6964517ce005c7ce177871a4b7a13e98bef364c5f1a9d3678d89e13,1.0,3.919860627177701,1.5151515151515151,0.1625,0.40625,simulated_vbase_times_deepseek_multiplier
2024-12-03 16:54:11,TXT_2_IMG,SUCCEED,25.0,G2005,8.0,26.0,1.0,35.0,M0015,0,18942,2024-12-03,4,46,pool04-task046,1.5,1.2,TXT_2_IMG,"Moderate steps, no LoRA.",deepseek-chat,deepseek-v4-flash,1052.3114579264077,174,53,227,1,c08b76c86fdaf7c5dbd73c954eac63bf280c7c8a484d1e23a90b0fa2fa97eea0,1.0,0.7259001161440186,0.7102272727272727,0.1625,0.195,simulated_vbase_times_deepseek_multiplier
2024-12-03 17:02:59,TXT_2_IMG,SUCCEED,135.0,G0146,59.0,0.0,8.0,30.0,M0003,1,18976,2024-12-03,4,47,pool04-task047,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1271.1019580019638,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,3.919860627177701,1.183712121212121,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-12-03 17:06:16,IMG_2_IMG,SUCCEED,14.0,G3017,17.0,26.0,1.0,30.0,M0026,0,18990,2024-12-03,4,48,pool04-task048,1.5,1.5,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1033.8190420297906,173,57,230,1,17c6264b39e76891ec0d4f12e93077ec59b0208f2d3d3bb2824d5008f8325ba4,1.0,0.40650406504065045,0.7102272727272727,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
